manufacturer,aspiration,body,drive,engine_location,engine_type,fuel_system,horsepower,peak_rpm,city_mpg,highway_mpg,price,fuel,num_doors,num_cylinders
2,0,3,2,0,4,1,111.0,4800.0,23,28,9989.0,1,2,4
21,0,3,2,0,2,6,55.0,5200.0,31,30,6669.0,1,2,4
19,0,4,1,0,2,1,94.0,4800.0,31,50,10295.0,0,2,4
1,0,3,2,0,2,5,85.0,5000.0,30,30,7738.0,1,2,4
12,0,3,1,0,2,1,160.0,6000.0,30,28,7738.0,1,4,4
20,0,3,1,0,3,1,200.0,4800.0,26,53,10898.0,1,2,6
18,0,3,1,0,2,1,78.0,5500.0,17,28,7609.0,1,4,4
5,0,4,1,0,2,5,68.0,5200.0,31,32,12629.0,1,4,6
0,0,2,0,0,2,1,70.0,5200.0,26,32,41315.0,1,4,4
12,0,3,1,0,0,5,70.0,5200.0,19,39,40960.0,1,2,4
2,0,3,1,0,1,6,102.0,5000.0,17,38,5572.0,1,4,4
12,0,3,1,0,2,5,95.0,5500.0,17,24,13499.0,1,2,4
12,0,2,2,0,4,6,116.0,4800.0,38,30,7775.0,0,4,4
1,0,3,1,0,2,0,62.0,4800.0,19,38,22470.0,1,4,4
2,0,3,2,0,2,5,88.0,5500.0,28,25,15985.0,1,4,4
18,0,3,1,0,0,3,104.256157635468,4800.0,26,30,9295.0,1,2,4
19,0,2,1,0,1,3,262.0,5500.0,27,24,18399.0,1,4,6
12,0,3,1,1,2,5,60.0,4800.0,27,30,16500.0,1,4,4
20,0,3,2,0,1,5,110.0,4500.0,30,23,36000.0,1,2,4
18,0,2,1,0,2,1,48.0,4800.0,19,24,14489.0,0,2,6
9,0,3,2,0,2,5,73.0,4800.0,26,23,6575.0,1,2,6
13,0,2,1,0,2,5,110.0,6000.0,37,38,7126.0,1,2,4
16,0,3,1,0,2,2,101.0,5000.0,27,25,10295.0,1,2,4
13,1,4,2,0,2,3,262.0,4800.0,28,25,11048.0,0,4,4
20,0,2,1,0,2,1,86.0,4250.0,30,24,13645.0,1,2,4
5,1,4,1,0,2,5,68.0,5200.0,23,38,15250.0,1,2,4
19,1,2,2,0,1,6,112.0,5125.369458128079,24,30,10698.0,1,4,4
12,0,3,2,0,4,5,86.0,5125.369458128079,30,25,7299.0,1,4,2
11,0,1,2,0,1,5,114.0,4800.0,17,32,11248.0,1,2,4
18,0,3,1,0,2,1,70.0,5000.0,13,38,8921.0,1,2,6
11,0,2,2,0,2,5,72.0,5800.0,19,41,7129.0,1,2,4
21,0,3,2,0,2,5,88.0,5800.0,17,38,7775.0,1,2,4
12,0,3,1,0,0,5,114.0,5400.0,24,38,9495.0,1,2,4
19,0,4,1,0,2,5,121.0,5500.0,21,16,7775.0,0,4,4
2,0,2,1,0,2,5,116.0,5200.0,27,22,18950.0,0,2,6
1,1,3,2,0,2,5,106.0,4800.0,26,26,31600.0,1,4,4
19,0,4,2,0,2,3,68.0,5000.0,27,27,7975.0,1,4,4
17,0,4,2,0,2,1,95.0,5200.0,31,24,10198.0,0,4,6
20,0,4,1,0,3,1,152.0,5500.0,24,33,7349.0,1,4,4
5,0,3,1,0,2,3,55.0,5500.0,14,34,35550.0,1,4,4
7,1,2,1,0,0,1,78.0,5500.0,31,18,14869.0,1,4,4
11,0,3,2,0,2,5,111.0,5500.0,28,22,17199.0,1,2,6
12,0,3,1,0,3,1,116.0,4800.0,31,38,37028.0,0,2,4
13,0,2,1,0,2,5,70.0,5200.0,26,28,7898.0,0,4,4
20,0,2,2,1,2,5,84.0,5200.0,26,34,9549.0,1,2,4
19,0,2,1,0,3,5,70.0,4500.0,31,29,21485.0,1,4,4
19,0,3,1,0,2,6,116.0,5500.0,15,32,31600.0,1,4,4
11,1,3,1,0,2,5,114.0,5900.0,26,47,28176.0,1,2,4
15,0,3,1,0,2,4,102.0,5000.0,28,27,15750.0,1,2,4
19,0,2,1,0,2,5,207.0,5200.0,27,34,15998.0,1,4,6
1,0,2,0,0,2,3,69.0,5100.0,31,31,16695.0,1,4,4
11,1,3,1,0,1,1,69.0,5800.0,16,37,13499.0,1,2,4
11,0,3,1,0,3,5,111.0,4800.0,28,28,11595.0,0,4,4
4,0,3,2,0,2,1,68.0,4250.0,36,37,11248.0,1,4,6
19,0,2,2,0,2,1,135.0,5200.0,16,34,6692.0,1,2,4
17,0,2,2,0,2,5,116.0,4250.0,31,22,24565.0,1,4,4
12,1,4,2,0,4,0,68.0,6000.0,25,34,45400.0,1,4,4
21,0,3,1,0,2,5,101.0,4800.0,49,33,21485.0,1,4,6
2,0,4,1,0,2,1,145.0,5200.0,25,22,18150.0,1,4,2
13,0,2,1,0,4,1,123.0,5500.0,38,25,13295.0,1,4,4
12,1,1,0,0,0,5,102.0,4500.0,24,24,10698.0,1,4,4
7,0,3,1,0,1,1,68.0,5000.0,18,41,5572.0,1,4,2
19,0,0,1,0,2,1,97.0,5100.0,19,46,23875.0,1,4,4
21,0,4,2,0,2,1,76.0,5800.0,22,24,16500.0,1,4,4
21,0,2,2,0,2,5,73.0,5200.0,24,37,19699.0,1,4,4
2,0,3,2,0,2,5,52.0,4800.0,23,30,9995.0,1,4,4
19,1,2,2,0,2,4,162.0,5000.0,15,34,6479.0,1,4,4
12,0,4,2,0,2,5,69.0,5500.0,26,25,9980.0,1,2,4
12,0,2,1,0,2,1,116.0,5400.0,19,28,19699.0,1,2,6
1,0,3,1,0,3,5,134.0,5400.0,19,26,16500.0,1,4,4
7,0,3,1,0,2,5,86.0,5400.0,25,23,7295.0,1,2,4
9,0,3,2,0,2,5,88.0,5500.0,19,37,18150.0,1,2,4
11,0,3,2,0,2,5,145.0,5500.0,19,24,8358.0,0,2,4
15,0,1,1,0,3,1,262.0,5200.0,38,34,40960.0,1,4,4
11,0,2,2,0,2,5,95.0,4350.0,21,32,15250.0,1,4,4
21,0,4,1,0,2,5,73.0,6600.0,38,30,9295.0,1,2,4
19,1,2,1,0,2,5,70.0,4800.0,21,37,15690.0,1,2,6
21,1,2,1,0,2,5,76.0,6000.0,23,38,24565.0,1,4,4
11,1,2,1,0,2,5,123.0,6000.0,27,31,22018.0,1,2,4
5,0,2,1,0,2,1,160.0,5400.0,18,42,12629.0,1,2,12
15,0,3,0,1,4,2,95.0,4800.0,18,43,9298.0,1,2,4
4,0,3,2,0,2,5,111.0,5500.0,26,27,16695.0,0,4,4
18,0,2,2,0,2,1,92.0,4750.0,30,24,9549.0,1,4,4
5,0,3,1,0,2,1,110.0,4200.0,22,20,8921.0,1,4,4
8,0,2,1,0,2,5,156.0,5000.0,28,36,6785.0,0,4,6
8,0,2,1,0,2,1,92.0,4500.0,23,25,7775.0,0,2,4
17,0,2,2,0,3,0,101.0,4800.0,23,28,7463.0,1,2,5
16,1,4,1,0,2,1,154.0,4500.0,14,24,15690.0,1,4,4
4,0,3,1,0,2,1,161.0,6600.0,38,33,9233.0,0,4,4
20,0,3,2,0,2,1,68.0,5500.0,37,25,8921.0,0,4,8
8,1,3,2,0,2,5,95.0,4800.0,23,23,6695.0,0,2,4
11,0,2,1,0,2,6,184.0,5400.0,23,26,11845.0,0,2,4
5,0,3,2,0,1,5,76.0,4200.0,17,42,11845.0,1,4,2
19,0,4,1,0,2,1,70.0,4500.0,30,38,15998.0,1,4,4
11,0,4,1,0,2,1,116.0,4800.0,25,30,12940.0,1,4,6
5,1,0,1,0,2,5,70.0,4800.0,24,42,5572.0,1,4,4
11,0,3,2,0,2,5,134.0,5500.0,24,37,36000.0,1,4,2
15,1,3,1,0,2,5,140.0,5800.0,20,30,36880.0,1,2,4
12,0,3,2,0,2,3,207.0,5200.0,28,31,8778.0,0,4,5
20,0,2,1,0,2,4,121.0,4800.0,19,31,18620.0,1,4,4
20,0,4,1,0,3,5,102.0,6000.0,19,23,7957.0,1,4,4
19,0,3,1,0,2,7,121.0,6000.0,27,23,9959.0,1,2,6
15,0,3,1,0,2,3,102.0,5100.0,37,46,16925.0,1,2,6
19,0,3,2,0,2,6,72.0,4800.0,31,38,8499.0,0,4,4
5,0,3,1,0,2,3,68.0,4400.0,19,28,7609.0,1,4,4
18,1,4,1,0,2,1,69.0,4150.0,27,34,15250.0,1,2,4
4,0,2,1,0,2,5,76.0,5200.0,24,37,5118.0,1,4,4
11,0,3,1,0,2,5,207.0,6000.0,26,42,9989.0,1,4,4
19,0,4,2,0,5,5,69.0,5000.0,31,19,15580.0,1,4,4
20,0,0,1,0,2,3,116.0,6000.0,31,28,5399.0,1,4,6
2,0,1,1,0,0,5,160.0,5500.0,24,30,15580.0,0,4,4
12,0,3,1,0,3,1,115.0,5500.0,19,27,14869.0,1,2,4
9,0,3,2,0,2,1,76.0,5500.0,28,50,10295.0,0,2,4
6,0,2,2,0,3,5,116.0,5500.0,22,30,5348.0,1,2,4
11,0,3,0,0,2,5,97.0,5200.0,19,24,6295.0,1,4,4
13,1,3,1,0,2,1,102.0,4800.0,24,43,18950.0,1,4,5
8,0,2,2,0,2,6,140.0,5500.0,16,37,12440.0,0,4,6
19,1,3,1,0,2,5,102.0,4150.0,22,37,36000.0,0,4,4
8,0,3,2,0,2,1,110.0,4800.0,37,25,17450.0,1,2,4
9,1,1,2,0,2,1,104.256157635468,6000.0,26,46,6795.0,1,2,6
20,1,2,0,0,2,5,160.0,5200.0,31,38,5389.0,1,2,4
9,0,3,2,0,1,1,69.0,4750.0,31,31,7995.0,1,4,5
21,0,3,1,0,2,5,62.0,4150.0,18,41,14869.0,1,4,4
5,0,1,1,0,2,3,145.0,4250.0,31,18,6295.0,0,4,4
1,1,3,2,0,4,3,62.0,5200.0,31,34,18344.0,1,4,4
16,0,3,1,0,2,1,68.0,5000.0,31,23,18399.0,1,4,4
12,0,2,1,0,2,5,70.0,4150.0,29,29,8495.0,1,2,4
12,0,4,1,0,2,5,102.0,4500.0,31,24,12440.0,1,2,4
11,0,4,1,0,2,0,70.0,5500.0,19,25,10698.0,1,2,6
20,0,1,1,0,2,3,84.0,5500.0,24,19,22470.0,1,2,4
8,1,3,2,0,2,5,160.0,4800.0,21,38,7898.0,1,4,4
4,0,3,1,0,2,1,76.0,4800.0,20,34,17450.0,1,2,4
5,0,3,2,0,2,2,86.0,5000.0,23,34,17075.0,1,4,4
9,0,2,2,0,2,5,145.0,4800.0,31,31,5195.0,1,4,4
20,0,3,1,0,4,3,102.0,5200.0,37,28,15998.0,0,2,6
2,0,1,1,0,3,1,73.0,4800.0,27,36,5399.0,1,4,4
0,0,2,1,0,0,5,110.0,5000.0,24,30,12945.0,1,2,4
19,0,4,2,0,2,1,110.0,5000.0,26,31,8358.0,0,2,4
21,0,1,1,0,2,1,184.0,4800.0,30,39,5572.0,1,4,8
19,0,3,2,0,2,2,207.0,5500.0,22,25,6229.0,1,2,4
20,0,2,1,0,2,5,102.0,4800.0,19,24,19045.0,1,4,4
19,1,3,1,0,2,5,62.0,4800.0,19,34,17199.0,1,4,5
12,0,4,2,0,2,5,56.0,4500.0,24,25,8449.0,0,4,4
9,1,2,1,0,0,5,69.0,5500.0,16,32,8238.0,1,4,4
12,0,3,2,0,2,5,156.0,4800.0,14,19,12440.0,0,4,4
21,0,0,1,0,2,3,110.0,4200.0,24,25,6785.0,0,4,4
8,0,3,1,0,3,5,160.0,5200.0,19,32,6377.0,1,2,6
19,0,3,1,0,2,5,116.0,4350.0,31,47,14489.0,1,4,4
1,0,3,2,0,2,1,68.0,5500.0,23,33,7689.0,1,2,4
21,0,3,1,0,0,3,145.0,5400.0,30,31,28176.0,1,2,12
19,0,4,2,0,0,5,68.0,5500.0,23,30,6692.0,0,4,4
12,0,4,1,0,2,3,56.0,4350.0,23,20,11048.0,1,4,6
19,1,3,0,0,2,5,68.0,4800.0,21,28,9988.0,0,4,4
20,0,3,1,0,4,5,70.0,4200.0,21,16,7957.0,1,2,6
11,0,3,1,0,1,5,102.0,5000.0,17,38,22018.0,1,2,5
18,0,1,1,0,2,5,111.0,5000.0,31,31,7395.0,1,4,4
2,0,3,2,0,2,5,82.0,5500.0,31,34,14869.0,1,4,4
0,1,3,1,0,5,5,116.0,5000.0,18,19,21485.0,1,2,4
8,0,3,1,0,2,1,123.0,4800.0,18,22,22470.0,1,4,4
13,0,2,1,0,2,5,95.0,5200.0,27,37,6229.0,1,2,4
14,0,4,2,0,2,5,70.0,5500.0,23,24,9258.0,1,4,4
15,1,3,1,0,3,5,95.0,5500.0,27,29,12290.0,1,4,5
17,0,2,1,0,2,5,70.0,5000.0,14,24,15985.0,1,4,4
19,0,3,1,0,2,5,152.0,4750.0,24,33,8948.0,1,4,4
19,0,3,2,0,1,0,207.0,4800.0,31,22,11259.0,1,4,4
14,0,3,2,0,4,5,116.0,4350.0,24,28,5151.0,1,2,5
8,0,4,1,0,2,1,160.0,4400.0,24,24,8558.0,1,4,8
13,0,2,2,0,2,5,82.0,5200.0,23,29,9279.0,1,4,4
4,0,3,1,0,2,1,86.0,5250.0,28,30,18280.0,1,4,4
4,0,2,2,0,2,5,121.0,5400.0,34,33,10245.0,1,4,4
18,1,4,2,0,2,5,116.0,5000.0,19,25,7898.0,0,4,4
9,0,4,1,0,2,2,135.0,4800.0,24,37,13200.0,1,2,6
18,0,2,2,0,2,5,175.0,5800.0,23,23,7995.0,1,2,4
4,0,3,2,0,2,3,115.0,4800.0,31,36,30760.0,1,4,4
21,0,3,1,0,2,5,110.0,4500.0,19,24,6692.0,1,4,4
21,0,3,2,0,1,1,70.0,5125.369458128079,26,32,31600.0,1,4,4
21,0,4,1,0,2,1,116.0,6000.0,31,32,7295.0,1,4,4
3,0,2,1,0,3,5,68.0,4800.0,16,24,16515.0,1,4,6
8,1,3,1,0,2,3,145.0,4800.0,31,30,9989.0,0,2,4
19,0,2,1,0,2,5,88.0,5000.0,24,30,32250.0,1,2,2
11,0,2,2,0,2,1,101.0,6000.0,24,28,18399.0,1,4,2
18,0,3,2,0,2,5,95.0,5500.0,13,37,9538.0,0,2,4
18,0,2,1,0,2,5,52.0,5400.0,22,28,20970.0,1,4,4
5,0,3,2,0,2,5,82.0,5500.0,37,38,9095.0,1,2,4
8,0,3,1,0,2,0,156.0,6000.0,25,34,9233.0,0,2,4
5,1,2,1,0,3,1,102.0,5500.0,25,33,8845.0,1,2,4
17,0,3,1,0,0,5,114.0,4800.0,15,30,6795.0,1,2,4
8,0,2,2,0,2,1,104.256157635468,4400.0,14,32,11595.0,1,4,4
8,1,3,1,0,2,3,207.0,4800.0,24,25,7957.0,1,2,4
9,0,3,1,0,2,5,120.0,4800.0,37,38,10245.0,1,4,4
16,0,3,1,0,2,5,70.0,5000.0,22,24,12764.0,1,4,4
1,1,3,2,0,5,3,110.0,5000.0,31,22,11549.0,1,4,5
4,0,2,1,0,1,1,68.0,4800.0,16,30,15510.0,1,4,4
20,0,4,1,0,2,1,94.0,5500.0,19,30,8189.0,1,4,4
19,0,3,2,0,2,2,76.0,5000.0,37,25,9233.0,1,4,4
19,0,2,2,0,3,5,84.0,4800.0,16,33,10245.0,1,4,4
18,0,3,1,0,2,1,68.0,4800.0,19,34,34184.0,1,2,4
19,0,2,1,0,1,5,161.0,5500.0,14,25,13950.0,1,2,4
5,0,3,2,0,2,5,69.0,4500.0,19,32,16503.0,1,4,4
9,0,4,2,0,2,1,90.0,4150.0,16,30,12440.0,1,4,4
5,0,3,1,0,2,6,52.0,4250.0,37,24,17199.0,0,2,8
19,0,3,2,0,4,5,70.0,4800.0,19,16,6295.0,1,4,4
19,0,4,1,0,2,5,116.0,5250.0,27,28,7799.0,1,2,4
18,0,3,1,1,3,5,70.0,4500.0,28,32,18150.0,0,2,4
9,0,2,2,0,2,1,70.0,5500.0,27,25,9989.0,1,4,4
2,1,4,2,0,1,1,97.0,5900.0,49,25,18150.0,1,2,4
7,0,3,1,0,2,1,155.0,5200.0,29,38,17199.0,1,4,4
11,0,4,1,0,3,1,110.0,6600.0,17,37,6938.0,1,2,4
19,0,4,2,0,0,5,68.0,5000.0,24,33,8499.0,1,4,4
14,0,3,2,0,2,1,101.0,5000.0,24,42,12945.0,1,4,4
21,0,3,2,0,2,3,68.0,5000.0,21,31,8358.0,1,4,5
12,0,3,1,1,4,5,76.0,4800.0,24,36,13845.0,1,4,4
8,0,4,1,0,2,3,68.0,4800.0,17,30,8189.0,0,4,4
5,0,3,1,0,2,5,62.0,5500.0,23,25,9095.0,0,4,4
14,0,3,1,0,0,0,88.0,5400.0,29,22,11248.0,1,4,4
19,0,2,1,0,2,5,152.0,5000.0,19,34,13950.0,1,2,4
17,0,3,1,0,2,5,110.0,5500.0,27,25,7126.0,1,4,4
4,1,2,1,0,0,6,48.0,5000.0,49,30,6989.0,0,2,4
11,0,3,2,0,2,5,68.0,5800.0,24,38,7295.0,1,4,5
4,0,3,2,0,2,5,95.0,5500.0,31,37,15985.0,1,4,4
20,1,3,2,0,2,5,110.0,5000.0,19,42,9295.0,0,2,4
15,0,3,2,0,4,5,116.0,4500.0,31,34,12629.0,1,2,4
19,0,2,2,0,0,5,84.0,5000.0,17,30,6529.0,1,4,4
3,0,3,1,0,0,1,84.0,5200.0,30,43,15580.0,0,2,5
2,0,4,0,0,2,1,160.0,5400.0,24,29,7126.0,1,2,6
12,0,3,1,0,1,1,70.0,5400.0,19,42,7126.0,1,4,4
6,1,1,1,0,2,5,90.0,4800.0,21,24,8948.0,1,4,4
11,0,3,2,0,2,1,162.0,5500.0,37,24,7609.0,1,2,4
5,0,3,1,0,2,5,92.0,5200.0,29,24,9639.0,1,2,4
7,0,2,2,0,2,5,207.0,5500.0,25,25,7895.0,1,2,4
9,1,3,1,0,2,5,69.0,5400.0,23,31,17075.0,1,2,4
18,0,4,2,0,2,3,62.0,4500.0,31,28,37028.0,1,4,4
19,0,3,2,0,2,1,68.0,4800.0,21,38,15690.0,1,2,4
20,0,4,0,0,1,1,182.0,4800.0,24,28,14399.0,1,2,4
11,0,3,1,0,2,1,94.0,4200.0,18,18,16500.0,1,4,4
18,0,4,2,0,2,5,111.0,5100.0,16,46,28176.0,0,4,6
14,1,2,1,0,2,1,110.0,4200.0,23,28,5195.0,0,4,4
4,0,2,1,0,2,1,162.0,4400.0,27,37,6692.0,1,2,4
14,1,3,2,0,3,1,95.0,5500.0,31,22,11048.0,1,2,4
19,0,4,1,0,4,5,95.0,5000.0,22,31,18950.0,1,2,4
19,0,4,2,0,5,3,68.0,5200.0,27,28,15250.0,1,2,4
20,0,2,0,0,4,3,145.0,5200.0,27,25,7975.0,1,4,6
12,0,3,0,0,2,3,68.0,5200.0,27,18,7295.0,1,4,4
13,0,3,1,0,2,1,88.0,4350.0,27,25,6692.0,1,4,4
11,1,1,1,0,2,1,160.0,5000.0,13,16,11248.0,1,4,2
12,0,3,2,0,2,5,94.0,5200.0,30,31,8948.0,1,4,4
9,0,1,1,0,2,5,123.0,4500.0,21,27,13499.0,1,2,5
5,0,3,1,0,2,2,69.0,4200.0,25,16,8845.0,1,4,4
14,1,4,2,0,2,5,123.0,6000.0,17,24,12629.0,1,4,4
5,0,3,1,0,2,5,86.0,4800.0,19,38,7898.0,1,2,4
21,1,2,1,0,2,1,101.0,6600.0,31,18,6529.0,1,4,6
11,0,3,1,0,2,1,69.0,5800.0,25,30,13415.0,1,2,4
12,0,3,1,0,2,2,95.0,5500.0,31,37,5195.0,1,4,4
5,0,2,1,0,1,5,200.0,5000.0,17,18,21485.0,1,4,6
11,0,4,1,0,2,3,116.0,4650.0,21,53,28248.0,1,2,4
19,1,3,1,0,3,1,104.256157635468,6000.0,15,30,36880.0,1,4,4
12,0,3,1,0,2,5,70.0,4150.0,31,30,10345.0,1,4,4
12,0,3,1,0,2,5,62.0,6000.0,19,38,7395.0,1,4,4
19,1,3,1,0,2,6,69.0,4350.0,20,32,15645.0,1,2,6
8,0,2,2,0,3,5,69.0,6000.0,30,16,5499.0,1,4,6
4,0,2,2,0,2,5,207.0,4800.0,24,25,24565.0,1,2,4
17,0,2,1,0,2,1,95.0,4800.0,31,28,13415.0,1,4,4
19,0,4,1,0,2,3,88.0,5200.0,22,38,8558.0,1,4,4
19,1,2,2,0,0,5,68.0,5500.0,19,32,21105.0,1,2,4
5,0,3,2,0,2,1,106.0,5000.0,31,38,22625.0,0,4,4
8,0,2,1,0,0,5,200.0,4400.0,23,34,28176.0,1,2,4
12,1,3,1,0,2,5,143.0,4650.0,31,34,15690.0,1,4,4
12,0,2,1,0,1,5,95.0,5000.0,23,42,19045.0,1,4,4
12,0,3,1,0,1,1,176.0,5250.0,45,38,13200.0,1,2,4
19,0,2,0,0,5,1,70.0,5500.0,24,50,7898.0,1,2,2
11,1,3,0,0,5,5,95.0,5200.0,28,25,13845.0,0,2,4
1,0,3,2,0,2,5,104.256157635468,5400.0,23,22,15645.0,1,4,4
2,0,3,1,0,3,1,184.0,4800.0,27,38,18399.0,1,2,5
11,0,3,2,0,2,5,73.0,6600.0,24,34,28248.0,0,2,4
19,0,3,1,0,2,5,184.0,5500.0,31,28,22018.0,1,2,4
5,0,3,2,0,2,5,123.0,4800.0,21,36,9495.0,0,4,4
4,0,0,1,0,2,5,123.0,4800.0,37,24,10698.0,1,2,5
8,0,2,1,0,0,0,110.0,4150.0,26,41,11048.0,1,2,4
14,1,4,1,0,4,3,88.0,4800.0,31,25,8778.0,1,4,4
7,1,2,1,0,2,5,112.0,5200.0,26,38,13860.0,0,4,4
8,0,2,2,0,2,5,95.0,4400.0,31,30,13499.0,1,2,4
19,0,1,2,0,2,5,68.0,5500.0,31,34,7775.0,1,2,4
19,0,4,1,0,2,0,111.0,5000.0,23,28,6529.0,1,2,4
4,0,3,1,0,2,3,152.0,5500.0,30,19,9960.0,0,2,4
14,0,3,2,0,2,1,84.0,4750.0,32,29,9639.0,1,2,4
19,0,2,2,0,2,5,101.0,5250.0,31,25,7395.0,1,4,4
11,0,2,1,0,2,5,156.0,5200.0,25,25,5195.0,1,4,4
5,0,3,2,0,2,0,162.0,4200.0,31,25,7053.0,1,2,4
5,1,3,2,0,2,1,207.0,4800.0,25,27,6649.0,1,4,4
20,0,3,2,0,2,5,97.0,4500.0,23,34,7603.0,1,4,4
4,0,2,2,0,2,5,123.0,5000.0,14,25,9959.0,0,4,4
19,1,3,2,0,2,1,176.0,5500.0,31,32,18150.0,1,2,4
8,0,1,2,0,5,5,145.0,5000.0,36,38,10295.0,0,4,4
12,1,4,2,0,2,3,69.0,5500.0,28,24,9995.0,1,2,4
9,0,2,1,0,2,5,110.0,5400.0,19,25,5151.0,1,2,5
1,0,3,1,0,2,6,207.0,5000.0,14,38,7788.0,1,4,4
12,0,3,1,0,2,5,88.0,5000.0,19,28,9995.0,0,2,2
12,0,2,1,0,2,1,156.0,6000.0,31,25,8058.0,1,2,4
19,0,3,1,0,2,5,70.0,5200.0,23,31,6189.0,1,2,4
20,0,2,1,0,2,3,68.0,4800.0,31,23,15580.0,1,4,4
14,1,4,2,0,2,5,90.0,4400.0,31,34,24565.0,1,2,4
19,0,3,1,0,2,5,104.256157635468,4800.0,36,24,6575.0,1,4,2
5,0,2,1,0,2,1,155.0,5000.0,16,25,6095.0,1,4,4
12,0,2,1,0,2,5,106.0,4800.0,19,16,22018.0,1,2,4
4,0,2,2,0,2,5,68.0,5250.0,37,41,8558.0,1,2,6
11,1,2,1,0,1,5,145.0,5900.0,26,34,16515.0,1,2,4
14,1,3,1,0,2,1,101.0,4400.0,23,28,6849.0,1,4,4
21,0,3,1,0,5,1,116.0,5500.0,17,47,18150.0,1,2,6
19,1,4,1,0,2,2,112.0,5200.0,24,33,18620.0,0,4,6
11,1,3,1,0,3,1,92.0,4250.0,31,29,9295.0,1,4,4
20,0,2,2,0,2,0,207.0,5250.0,23,25,7053.0,1,4,6
19,0,4,1,0,2,1,52.0,5250.0,19,32,8845.0,1,4,4
8,0,3,0,0,2,3,72.0,5500.0,37,32,16500.0,0,4,4
9,1,2,2,0,2,1,78.0,5000.0,15,41,8013.0,0,4,4
8,0,3,1,0,5,1,101.0,5500.0,19,39,5348.0,1,4,4
1,0,3,2,0,2,1,82.0,4200.0,24,25,6295.0,1,4,4
4,0,2,2,0,3,1,176.0,4350.0,26,38,16900.0,0,4,4
20,0,2,1,0,2,5,68.0,5400.0,31,25,34184.0,1,2,4
14,0,3,2,0,2,5,76.0,5200.0,20,22,23875.0,1,2,4
15,0,4,2,0,2,5,207.0,5500.0,30,41,15985.0,0,2,6
21,0,3,1,0,1,1,70.0,4500.0,13,26,6229.0,1,4,4
20,0,4,2,0,2,3,62.0,4800.0,28,24,18420.0,1,4,4
13,0,3,1,0,0,7,110.0,4800.0,17,33,10198.0,0,4,4
12,0,3,1,0,2,1,62.0,5125.369458128079,28,31,6229.0,1,2,4
13,0,1,2,0,2,1,155.0,4800.0,24,34,9549.0,1,4,4
5,0,2,2,0,3,1,70.0,5500.0,19,24,11900.0,0,2,4
6,0,3,1,0,2,1,121.0,4800.0,19,24,11549.0,0,2,4
19,0,3,2,0,3,5,84.0,4800.0,31,38,8778.0,1,4,4
7,0,4,1,0,2,1,184.0,5250.0,38,42,8948.0,1,2,4
1,0,3,2,0,2,0,72.0,5400.0,32,33,8013.0,1,2,2
19,1,2,2,0,2,5,78.0,5500.0,34,29,6377.0,0,4,4
14,1,4,1,0,2,1,70.0,5500.0,18,32,16430.0,1,4,4
11,0,1,2,0,2,1,182.0,4800.0,37,38,21485.0,1,2,4
19,0,3,1,0,2,5,111.0,4150.0,24,32,8195.0,0,4,4
21,1,3,1,0,2,5,121.0,5200.0,21,29,16845.0,1,2,4
0,1,4,1,0,2,5,88.0,4800.0,18,28,9095.0,1,4,6
19,0,2,2,0,2,1,86.0,4800.0,17,24,8778.0,1,2,4
14,0,3,2,0,2,5,110.0,5500.0,38,32,7126.0,1,2,4
12,0,3,1,0,0,1,68.0,5500.0,23,20,11199.0,0,4,4
19,0,2,1,0,2,3,112.0,4500.0,37,34,17669.0,1,4,4
19,1,3,2,0,2,5,115.0,5500.0,20,28,6849.0,1,4,4
11,0,4,2,0,2,1,101.0,6000.0,38,24,8921.0,1,2,6
21,0,3,1,0,2,1,73.0,4800.0,19,38,8921.0,1,4,4
12,0,3,1,0,2,5,68.0,5200.0,24,47,15510.0,1,2,4
11,0,3,1,0,2,1,82.0,5300.0,25,20,20970.0,1,4,8
1,0,3,2,0,2,5,62.0,5000.0,15,38,7295.0,1,4,6
1,0,3,1,0,2,0,145.0,4400.0,17,43,9279.0,0,4,4
14,0,1,1,0,2,5,84.0,5500.0,26,33,9233.0,1,4,4
5,0,3,2,1,2,1,86.0,5200.0,26,34,5195.0,1,4,4
21,0,1,2,0,3,5,69.0,5200.0,31,18,12964.0,1,4,8
18,0,3,1,0,0,0,161.0,5500.0,26,50,20970.0,1,4,2
18,0,3,1,0,2,3,60.0,5000.0,19,34,28248.0,1,2,6
4,0,2,0,0,2,0,116.0,5000.0,23,38,7463.0,1,4,4
11,0,4,2,0,2,1,70.0,4200.0,19,28,15580.0,1,2,4
2,0,2,2,0,3,5,88.0,5200.0,27,39,5348.0,1,4,8
3,0,4,1,0,2,2,69.0,5500.0,37,22,16630.0,1,4,4
6,0,2,1,0,2,5,161.0,5100.0,27,25,9639.0,1,4,4
21,0,4,1,0,2,5,184.0,6000.0,19,22,9960.0,1,4,5
8,0,2,1,0,1,5,155.0,5400.0,24,33,15750.0,1,4,4
18,0,2,2,0,2,5,88.0,6000.0,21,23,9988.0,1,4,4
11,0,4,1,0,3,5,95.0,4150.0,24,28,14399.0,0,4,4
4,0,2,2,0,2,5,92.0,5800.0,23,41,18344.0,1,4,6
18,0,3,1,0,2,5,160.0,5600.0,24,30,8845.0,1,4,6
8,0,4,0,0,2,1,160.0,5800.0,17,34,16900.0,0,2,4
2,1,3,1,0,0,5,56.0,5400.0,19,25,5195.0,1,4,4
